x_1,x_2,x_3
1.127990215658372,4.173451753560422,2.078974479418428
0.38807371685040204,1.198286594306908,5.22903572863568
5.225444555549046,1.8974810372903552,5.12138809871714
-1.1597201161430801,5.748008625131528,3.5073786142616736
1.5630229843234174,9.764970074290995,2.009047749539101
1.6334146359176973,15.179038589490531,-3.071192669881179
0.09412969307674768,14.364135692460108,-6.022206736988441
8.449595459435894,17.833837145069655,-6.062567413001255
12.841074262775027,19.81970281733303,-5.800516051098901
14.188180323853786,16.60125704043588,-2.3980890192160267
13.525592709941465,12.18168252537144,-3.0308229013344947
10.797585445998097,17.58585905683254,-4.7900916327675285
7.703413877497189,18.046083906247926,-6.58816100373507
6.565686432687977,19.545252658376292,-10.522264696152217
4.828007903155738,20.872174589086473,-9.125566515724941
11.448396344023578,17.22371762936771,-5.410626820057445
14.689986315045038,20.836040169973316,-3.985510496404796
20.402321002033993,23.485701809989315,2.523051640681375
19.218517015043563,20.553478221620193,5.286044242516818
26.342623710659886,25.80145711218673,10.657440055659816
21.71731005744899,23.798499966104192,10.684805089737598
19.87105921453786,20.17713734417618,10.070694515273846
20.74439042516229,18.02324329527149,9.54223878247666
26.931691988921344,20.28370301267446,8.891200736889903
28.204750210798995,22.292157614462873,8.56163650669372
25.265773253836194,20.88126725550891,7.96619683694313
28.666973113991222,17.791491535676453,9.570096782667413
30.80968443502514,19.61818398160948,9.426206802005629
37.36778937157848,20.678551903460335,10.13738884641175
38.38258349272353,17.444122142400992,13.05773781431129
34.758065802049984,13.499484036309639,16.931779038715963
33.383301163514666,15.036405528173646,18.629676527290346
38.03751816253087,16.248801618744217,18.51646131405959
35.25881141839287,18.187341730384667,22.955902420254073
37.53101857428998,16.2682797953566,23.899791157879246
41.105026821966575,16.111056821364432,22.15132225515639
38.24281578247307,13.267569616807375,23.43008588098353
44.701116574705516,13.660566891988552,23.7545337009371
45.31220799881296,15.412548382648957,25.62426285524374
42.44810201823643,15.586570235724798,27.12524229473879
42.89283970979224,10.780020505089468,30.852244405036874
42.47772379645174,11.115464409474464,29.9696579497197
41.27847493316128,17.90918704587203,29.777070203116455
41.567493683855055,19.376673471429708,29.39377591533776
42.54376053486074,20.382298157612198,25.422366651010293
44.03291532738761,14.764311052988496,29.540785243771086
46.756234595743074,18.63979625981389,29.41769161328995
45.5546946890379,18.612671589112225,31.298923497983075
42.60663725300551,19.34238543534042,32.925585308846635
39.71961411180663,25.1711326801811,31.384720156474202
38.96573748433281,21.551937505515326,32.851505132175326
36.86211882118355,19.217193343207903,35.94269001637096
38.446009199337425,16.710988207528104,36.088761043588676
30.89204708621474,20.487311827028506,37.98502566354458
30.187365673438524,21.660975690133036,39.694053077920195
26.953967340999665,22.76701804733519,37.70805925068671
23.055420373515737,26.535241776827853,39.59727548745393
20.202320961358524,21.684177633698543,40.984936831364976
27.327093685782593,14.587536200239636,37.85086564957885
25.708654380525754,11.897199794616016,34.476142165812774
28.947663208708775,8.310616071313113,32.097777564617985
22.136834331570697,8.658253656569407,32.38408845424986
22.223997563246424,10.67995309016075,31.359330504487637
25.63088393824616,11.226207062482516,29.574237855730082
27.308245268626997,16.075904906784082,31.134796641112107
27.979036920314815,19.45344373373054,31.736862650799385
22.784463223388414,21.278235332966837,33.009736432849905
23.485781663813004,23.473475101303546,36.44090171674362
24.802504697237968,21.691859527699023,36.366918641570294
27.022741140729742,22.543196625742432,38.04105114149124
29.795657703036426,27.84362755768094,34.390834303396666
27.309850536347973,30.169680725930075,34.71364655625864
33.053767568348775,31.468038244531037,34.660632650187374
34.67236663819666,27.469488347033213,32.60571098557282
35.82731056480881,29.120773735938076,35.07194319847342
42.33445996155023,24.27816003281123,35.21199715434745
43.615336734711946,28.135575330216128,34.57347954194615
48.48013327351702,24.59359690869314,32.81425848359255
45.66979332903581,20.731680322016864,35.263924964402946
46.90498472461408,24.439120242317603,39.037140639744365
44.861336363629015,21.286118650559324,40.32171523510262
42.15772215507342,21.370861767779513,41.043286739619774
39.49540585325704,25.076129369467605,41.11663471966849
43.839893261179306,19.909985377061428,40.673077452541406
47.36156015163647,23.797475272937263,40.12078147904059
51.33888414798819,23.455011958840828,41.33186441415703
52.94322752120693,26.83958672880775,41.754409938427756
53.72471594295187,24.198605935089436,42.575949057378864
54.3419164332896,20.63118672429051,41.288828204876815
51.87392906569492,27.599272197296774,40.661477834124256
50.645616426626894,23.99961776571697,45.456019830904324
48.068525816313596,24.68852720731686,48.47449915261707
52.620964727176535,23.032599310532262,51.684468329059285
49.60689857499572,27.699189843866343,52.4916017802636
52.98997143411678,28.528259983822103,54.02090322282049
54.24776509057486,27.1150796183872,54.99345790550597
58.64294341779473,25.788479127247815,55.21373295991599
60.74017585128628,24.76339998947091,58.99379109826075
59.75245887170198,29.075364564870878,59.291305863814955
63.719239036697736,26.66833579503669,58.35315629157487
57.712503456662645,23.789274912689994,58.47409514009829
59.90002655286865,24.525210243744738,52.34586620940698
57.32773621794712,21.128505640720274,54.40570581928158
57.88430083167217,19.7349473526303,53.90695290715757
54.51624954139265,17.047304660384853,53.516046963212695
51.65392615318308,20.915160273959394,55.00165873847039
51.80804500756351,20.283228234443804,55.8051095511836
55.28591354420533,21.761582627944954,57.3916189018176
50.60150853785225,22.215592631556937,61.80048161818907
52.72403620354543,23.8888254715176,62.426420195966585
55.59942486719788,23.64507071018207,60.738889029692515
58.47283803928364,25.42037951861595,61.17674988918818
57.02016216715149,20.911543105856545,61.49968247740987
62.931238526476236,14.871152136577376,59.447762079418716
64.72301956999797,14.336584490079433,60.76440354961108
67.11525349308873,15.8747087191928,60.5523503547414
65.82248117486925,14.358113169120298,57.87172484344963
65.25503396997523,17.347313286557462,61.612570423383005
66.80667589802724,14.337756555278848,61.15326055606929
69.57300242178208,12.8988031212865,61.95126227210756
70.49123510107776,14.538634271193208,60.257744112394704
63.86176568618555,11.679420561557375,61.86086068089166
63.35657377606851,13.299868805909856,56.19229456078634
58.010416955487365,12.493703370428493,57.07004582860689
58.0249321210803,11.56338030690907,58.61134930792083
55.2555527302883,12.32337421098726,61.07196173134277
61.164000617351256,9.545807780994853,54.96458713243316
57.872824653960556,6.85908214479848,58.80975022207216
60.03590193662803,5.4191579815495325,58.081161261561455
59.82982423911144,-1.6096642627459259,54.933839194836345
57.28627112482933,-0.4905198435216245,56.90400360358838
61.17822689317648,2.229444853882238,55.72794698566232
62.365575132061835,0.5158955217427814,57.13905720679311
65.12095750651277,0.4963645844053123,58.737618442092625
63.70565045488459,-2.6343962620488526,60.0676551647638
64.63098001276947,-1.0874368814345,59.82922625916016
66.31346743365376,-9.555697020567672,60.58257660772853
68.5971059704661,-5.487949401757509,62.06812371562988
70.10151626164968,-1.0934107994750342,62.76320387442917
68.18944150074284,4.994778297534074,62.15035272275508
69.49931522501461,2.487556152339172,62.38521021722236
63.92307941501275,-1.9990009063261736,63.77556025394875
63.10129090172467,3.379249202944,63.940331483611665
62.88378461829509,3.477006729760277,65.04605164297351
58.644346576347566,-2.429011032689427,64.1594939411715
57.98316225474601,-6.676168794960098,60.54491419421241
55.2110442818105,-7.3508902488902494,66.03598463853446
52.461293172340504,-6.545013394343585,64.81908654846251
53.29778053285078,-6.218049568978641,63.305319129851966
55.931628823397,-13.706046546214885,64.56923136519194
51.177542302107234,-18.544540412403855,62.483542462069316
49.69862181983266,-17.672797188245134,60.855225919952346
51.12338331431957,-17.668417321725173,62.86957756046092
53.633683741070655,-20.481425074106276,61.56618736591591
55.770272008045986,-21.374867638506284,60.75591218438456
58.703159584053196,-22.413317682760955,61.879044287798656
58.71197477213454,-21.433776506951233,60.4653366607585
58.459629691441904,-20.987455840492718,61.856720413725135
55.42590655221581,-25.70493932915079,64.27957203334749
52.899764346528485,-30.757165741435575,62.97593065593913
48.00236338277362,-33.34487171556875,60.560160880641924
46.8235514153628,-26.14869398874231,60.13098566211222
44.26538992324611,-27.283515186833938,62.097399194154676
48.02560482731222,-24.902643054999498,58.29019004406781
45.84522075980443,-22.364366033749516,51.901286903460814
44.301468417050415,-20.260723347419045,50.74430515635786
39.888216163981184,-25.0758846176172,43.50575638320389
39.31873907268653,-30.844276701680165,45.01469657857682
39.7791754903927,-33.69934638395097,45.663388463548614
40.768991982054615,-35.51554603294125,46.324198210943784
39.28289169339961,-39.262723885831164,45.026692713668766
44.47562970476819,-38.10857285730623,44.00521833207083
40.78150598734465,-34.89833005656376,43.71225409911386
40.60558265362233,-40.23545745039349,40.82328737814927
37.85738165421921,-43.39412356050936,42.159086631736514
37.500030946028104,-41.28541379748402,45.780383915158
34.868197360626894,-42.419076482547425,39.4590893776861
35.116328328472434,-47.54039811490203,38.29420794729533
35.32357546688823,-45.71038813934909,41.69285662883289
34.01634637653519,-45.4906000820384,37.96739199246807
34.691340377853436,-47.32987634227014,37.49734265520267
39.53455855880831,-48.77478398372683,38.97426711325041
36.84265888482331,-52.41875140159891,36.58008511653304
34.80205450781776,-54.723915906989774,38.62574570700929
35.99346048367243,-54.90482780160392,37.0448272677811
32.338104621075466,-58.87109062411297,37.336334181935975
32.58049989645694,-64.53400325859204,39.836770688961906
26.861086602501423,-66.38286195657987,39.527143945569996
19.43548021123676,-61.81407992410541,38.371057082911555
15.471251856620068,-67.6713144732331,38.04047240581967
16.2329194633997,-69.18979280711883,34.984153459202155
15.447339562315952,-72.85803424411495,32.688706114976654
11.231568339153139,-71.51333733033358,29.811628058924434
10.755381128716122,-74.30052755647327,24.62182337456899
8.140293587537915,-73.89447171454151,20.69159620581807
9.134338453427663,-73.96755191007867,20.48408919936024
5.769958608884732,-73.90519291748603,21.23698754332671
7.283516206903238,-74.76481047408292,17.834065282333622
10.9679208907937,-67.96041064168531,15.467351672278479
8.333514952249553,-70.61138600082451,15.290403161119926
10.436642413018259,-69.47351796453506,11.659958322676019
7.943744050549461,-67.43671026440659,9.559333538487436
8.099290018984174,-71.78065112439874,9.886445822730163
5.596600787714109,-74.52235631942752,8.107119898108525
3.369566807877229,-73.73547487244177,11.214443888520318
-0.38074568789039964,-71.73536676317337,14.321086852534226
-3.937157198006891,-72.58761273673566,7.25716742656343
-5.2096158885142065,-69.55865133770757,6.5122310850549345
-9.431059256068782,-71.36836711328591,5.5678000865112
-7.944694650560827,-74.35191522514671,3.7421770397904384
-13.242963097742251,-75.05826506084401,3.384174804262806
-11.753519309672386,-78.27366794124255,1.6329068182657103
-14.638826149411202,-77.41264234108337,0.27655125173352585
-15.999633440209038,-81.95795210102473,0.4818277718208859
-16.923862934487623,-79.54117524352671,0.9012140238111002
-17.56856517183579,-76.60676826068368,-2.28750034701883
-12.54935384350879,-79.76808318511004,-2.305155226251794
-11.61182383803448,-81.23532609428239,-5.114232110348729
-14.987376955280816,-83.16461208797303,-2.3140875564846755
-15.086626917707726,-83.0941982859239,-1.864902418136192
-13.806519581514522,-75.29747856228711,-3.2465432103244187
-18.530590121476205,-72.11291929730871,-3.019224057266176
-21.699437208279704,-70.73853964850957,-4.815793421825647
-22.211733969568634,-69.36874059322086,-6.7397855772031035
-23.09823955587558,-73.2914718194347,-7.251480026588539
-27.044396739619437,-71.94610470750547,-5.9983001804325955
-23.46640907567992,-68.02984888285881,-8.269907158295368
-28.85429825891959,-69.97924716603806,-9.120345216102473
-27.3148433100162,-69.37832308556456,-13.640614578540756
-22.686378427786,-66.58833869428952,-16.493840254601448
-22.280127731799766,-63.83785260551964,-18.03302849186702
-25.764755333442146,-62.24603768131859,-16.725441136040306
-24.749464873487895,-61.21982528539244,-16.163060942993965
-28.314398590805947,-63.472731356236885,-13.045044038907111
-30.98620223141172,-68.5062750357855,-18.309235805192465
-35.09897925968575,-68.89032265664231,-18.745951669848232
-27.647117683091324,-77.49437938086814,-19.173159036882062
-26.64079840439035,-80.12677572071512,-21.76807352959286
-28.99498128714167,-79.49494253548889,-20.43002829823726
-29.00379909640231,-80.25145746710925,-22.507045320317033
-34.12808132645961,-78.35048889068423,-22.736339246256623
-34.21582399171627,-80.30421888470096,-27.69346590127016
-33.20653818468249,-81.52411511570384,-30.34980980477194
-36.19008829828119,-84.78523727624592,-27.802940164947717
-40.4234650481766,-89.70638066898316,-28.14195071760446
-45.89652136900912,-90.24471749173962,-31.725091417117167
-47.17773008388045,-84.75337285386509,-34.399569941053514
-49.74196752749165,-87.75718710219826,-39.502585574094354
-56.83501958881389,-84.45234357550139,-41.35232920349542
-59.140062994085426,-82.68479230058175,-44.62304732218135
-55.980940948140024,-81.2876759203949,-45.2795483943587
-55.967052614590514,-77.37528618160249,-48.99327983086728
-55.35250719105641,-81.77505202800697,-48.74533113360942
-50.44918173530548,-78.32677952794593,-52.71055306224311
-51.1497173900033,-75.99885326772882,-51.42916035016754
-49.50373374820972,-77.69304528552603,-49.34838052486551
-51.34412097069354,-73.78962825862759,-53.149903476928145
-58.021180963251744,-82.48823638600169,-54.90335679420229
-56.64192382726964,-82.89802133498753,-54.61411333280648
-56.83060822364066,-85.89917020613417,-54.623593208549046
-56.55486955260155,-89.02126441996778,-57.82372981815749
-62.88423117441443,-94.68926959239202,-57.55011744333767
-66.60026870142137,-95.80838612427543,-57.72379135050928
-70.36004042892642,-102.04142589616497,-57.25802157634373
-74.18825778195963,-97.02893490248897,-58.04481963086977
-73.56882133632887,-98.84396467414628,-57.728865670575885
-73.21395233113249,-103.27255309660016,-58.708960592842466
-72.25441783396569,-104.66709102020074,-62.07023355328942
-75.02712693154916,-103.46181115400303,-63.68430546030451
-80.99538815149744,-101.99098962292189,-64.97812022208487
-80.58035172517286,-99.70449287206874,-70.98844868270893
-79.39639134045645,-99.49490916409603,-72.94271196896571
-81.63379741353927,-98.35750066846558,-71.81038505233998
-81.05573433431083,-97.97660968043786,-72.94902051035494
-85.77848986201859,-102.75380733125165,-76.39455361472885
-88.78401545721177,-99.04270705619862,-77.89147450185305
-93.18906803717587,-93.58687012791982,-75.55543328463042
-93.1760144027257,-84.60580802928231,-75.33735818384152
-94.64141392853796,-81.4539540501804,-78.30121060054779
-98.62253626265772,-81.0478311862141,-86.28902162557551
-103.25568722096044,-82.8463269074958,-86.31612582109938
-104.4202820124001,-76.8414270500325,-93.78397225867995
-105.67970181397358,-73.40211612888565,-96.76673046590138
-109.55295875861721,-67.63473673171893,-95.37380338070382
-116.04773697445782,-64.37139239660664,-96.76273272697294
-119.42644994674129,-61.071009669921786,-94.4228853358702
-117.00526594041862,-58.2887200115722,-99.64982896064029
-119.17683087512717,-52.12693098147847,-103.180386198536
-119.12799826083697,-47.530968130604066,-107.05406390323614
-123.85918897893583,-39.85007937770089,-109.31613270590353
-119.69036858706649,-37.56587931123028,-109.47237488599559
-118.42582706738476,-35.122026174440485,-114.02639925705574
-117.68439542667066,-33.42100283269551,-111.8603016319636
-119.86528355939305,-34.078794779478955,-113.30864134678578
-122.07303924926006,-27.30493423052662,-116.19609485517344
-116.9334121991638,-26.334241861070012,-112.77226318296466
-117.61530291815318,-21.03128587629982,-112.23381252988102
-114.86620563910596,-16.08681715173829,-113.16688587457044
-116.80360318686861,-18.19784828822505,-109.61524517682011
-116.17632230600695,-17.160892500197132,-109.13641507321628
-117.32169699674591,-17.290250240832446,-109.70915197594154
-123.26397693402912,-12.211102087387738,-111.38182347749138
-123.01032223178173,-9.780806163099271,-111.106263935256
-126.06125651513473,-10.448310639252846,-112.06335875113919
-122.61029554378635,-4.27681434338941,-114.14771569153712
-121.74478522730331,-5.859473362438629,-114.06877250865152
-124.25099666853724,-1.2607723640810224,-109.80534826096047
-127.01138273280411,2.847017459905247,-109.87208899870315
-123.92462196066926,4.298092932974458,-108.43110823992698
-120.63388211343556,14.33960073743879,-109.10304064387144
-125.57209842657053,18.025494422568947,-109.66742344577624
-121.85278129691197,23.63580063076077,-113.9342982013946
-123.48591429194254,27.536786787345967,-116.62858782566725
-122.76180858215275,32.024613102841585,-113.75396555950331
-117.58634100156472,30.130154942777224,-115.75390616021137
-119.71040642410486,34.52542327219305,-117.24880715994973
-119.71761923455037,33.97185447772854,-117.86483944245344
-123.89655180130127,38.06163139267456,-119.01681106089488
-122.38934980008266,34.82063515048799,-113.05482910168068
-122.9112477662071,40.94390049465621,-118.89925881301838
-128.2522906102521,43.71623577765749,-119.8803258751231
-128.03822193784353,48.690097865533,-121.29997522889147
-118.74911582233634,51.57144466052137,-117.44469919946032
-120.91713984156267,51.43716338505761,-118.46818614506138
-117.75765092413396,54.82986647681836,-120.88379475659784
-113.64658121468781,55.311915040122294,-120.22599799146548
-112.2763490024173,54.71838796401092,-118.588815526511
-111.67120584299334,58.981696144569014,-115.79475376995221
-115.81423303449341,62.967969717811165,-115.85330181623097
-115.74368180466847,63.24984473416006,-115.18733242826502
-115.20245420877646,67.423459221901,-117.3504995535006
-112.80211399309259,64.7245504555042,-118.51590491325769
-115.65761416126556,63.65510830144029,-122.88306040514144
-115.00326043204086,65.25776254014635,-121.73257452801616
-117.37889942318985,67.84879018154572,-120.91080494206842
-113.84649129084546,74.02364390906959,-119.95443313677357
-116.04285411073882,77.61672008300852,-119.82002937539042
-110.49268355032618,78.93511645627109,-118.25556572342055
-112.18670776517338,75.8673251021862,-118.85152454446394
-106.55847884264247,73.79762889901464,-120.15591578834791
-106.07140686292848,69.48218310107978,-120.73216607875482
-102.31420306876893,67.76122966365982,-114.53754193613703
-101.51874815908906,64.22862211550688,-118.16063724384199
-99.03522386808042,69.16577960639324,-116.58279959274061
-93.25021130238277,67.69072969762972,-119.13984875677642
-84.28120923910296,69.59655376327709,-112.58592719572808
-84.85509661739445,67.78447455404698,-112.059517240828
-82.83275369616142,67.93893848198346,-107.24248490663597
-75.97924658920637,70.06037507938254,-104.19820241939753
-78.29309543500631,68.75281787480414,-100.75385451882504
-77.65036717420676,68.27705258010769,-94.99317271739223
-79.61462561597368,67.18228576231103,-94.5968781351094
-73.39480612074559,65.85419317617905,-95.607314041172
-70.1506818318751,67.40476594219844,-94.37370447848461
-71.01658496896871,63.627648958650546,-94.0370059778132
-69.81457986983678,60.574980232699176,-91.11243319797222
-68.80938565715911,58.34576095907396,-87.45516912057758
-66.19215500868134,57.64265030426766,-86.88169486304565
-74.40965205880472,57.16504769208343,-85.82158028935271
-73.77068049578575,52.71361020272987,-83.96294284665932
-69.81430184475116,55.4530761110449,-84.27353431313016
-70.67098868674137,56.7364855350365,-81.93147428199279
-71.74037427265188,52.39999277688511,-79.8090714537965
-66.02753870943984,53.913330339808844,-78.36803028784948
-62.36675167501271,53.94604393000471,-75.22402969933049
-57.28156594831276,53.457043416511944,-75.0465279374996
-59.696927263960355,56.022884496821824,-70.82843954060456
-57.12884337937934,54.80408976623099,-73.66139853542161
-51.7583972509045,60.06423414598895,-74.4756749301325
-46.0078821981813,57.131365916186226,-70.97163928137505
-45.45253757935458,54.197922041954875,-64.69437700966964
-40.653387531773355,55.034750928853136,-68.45794009279099
-38.55820758737973,54.33459549115062,-69.13754506994199
-37.20862842843058,53.72207644787821,-69.94949860489274
-37.16135159333513,51.0640208059912,-65.9487157151681
-32.339301084752314,48.363517221404,-64.26595356259325
-28.664391179186183,47.017939322660524,-61.412766816879646
-22.762585346505364,45.86652500533231,-56.14211508862721
-20.411406147064717,49.77529931693505,-50.91050173116376
-18.880826635040258,48.38627956245719,-47.96774812999597
-11.274140189326435,49.2605781368401,-46.64909867047991
-9.273613938375217,48.12536616343345,-40.203504206801426
-6.097604085388137,51.31573222118948,-34.36024645882078
-2.710709242829916,50.622590291893424,-31.37750547146604
-1.9970280660690896,49.61477907291298,-29.326285613314212
2.1994967602558737,48.712609638789765,-27.374063621133285
-1.7633565243077496,44.33389023776025,-21.587440786930216
0.02591910664457775,45.524449593456936,-18.91788184450911
3.234647934818745,46.579781633132676,-12.35787327220147
6.708186058314173,46.44841714811604,-12.254904217265564
10.333375697648748,47.301653732660434,-5.9079103507043635
11.244675994976376,44.45281445000721,-3.7258723250177064
13.597985274177647,40.2140172021973,1.4482534661829023
11.398917649691288,40.91984941864905,2.3038999013167776
9.691171119827779,45.25003805350033,1.193822479963424
10.798878541396274,43.866028985098666,3.208667841079532
8.616253048928384,45.8437604177105,5.10353629556234
5.166370316933986,45.90116245665697,8.34631865143368
9.440033877307474,46.84421759254682,10.684154876020063
4.896705895882795,48.82546297603285,4.964955870120527
5.395769890884982,51.92575081880512,3.5087473965255485
10.161881685167613,50.97955866367231,4.416979268429642
12.505557539125594,50.72233258265682,4.776917812602715
15.980675611074528,48.6440124494051,6.164387419292835
15.140665657393738,47.97181177926933,3.003527753131313
12.209848406856812,45.705739231639775,5.126809919173082
8.170540942225735,40.38139846387882,1.746097979789499
2.771144394291677,38.99434221303022,1.8166620989477629
6.759301881692609,36.17323546958971,0.9400275290376148
5.1859288263153145,34.603803012349275,0.3507076059816865
8.114992525359133,27.392185914473757,2.73524518763793
12.645325835398577,21.35582475203894,3.099511500381524
14.67185996520131,17.445570359781396,6.6473618979949265
16.958849708868904,17.08278474467219,7.822061516839304
18.26850022840393,15.965041869224047,4.404721568989915
20.81082065611282,11.22416726756704,6.872756124732222
19.241003888727125,14.252666661543447,10.033609261727205
14.81905298368481,15.229847004099929,11.41088359532036
12.08011896336183,17.71090353840955,14.707193825203454
12.883183988454764,19.301905447504875,16.05546836526517
11.08005098271988,14.310172210392503,12.981956002968495
10.886872310985174,10.908393875432381,8.746854740318735
11.608744985562666,9.297463344288962,7.151978819213434
15.186793568519553,5.06162859748453,7.126850447710994
21.002936209225282,6.336642043254649,12.53878116370381
21.497914122239465,5.2910845735989,12.130786053001183
21.277671012215976,1.7588689639745776,11.532724063487791
28.107608871476955,0.4641449702845424,11.927399255981609
27.11124305770946,-3.027636850420121,13.408881374806738
28.606544003246217,-8.985019696825454,17.495001180647783
27.663977857286405,-3.775799353509207,20.06617986028098
28.798563355066346,-6.367776551195151,17.685046370383134
30.696557482590638,-10.581011913321705,17.177722812237054
32.212695950081425,-17.48189581448531,15.682710590484968
30.78343335479939,-18.038056941141708,19.818479935204095
29.618844460278705,-19.849226109433722,17.960381799943388
30.90657459275151,-21.39274310983016,23.333169856322833
30.518792910640588,-23.05612816356237,21.67841687794232
28.448732954760803,-28.502885906735585,22.956327271914553
28.77424665765621,-27.31446243947897,23.64262432971622
33.28726003656396,-32.06680547803541,22.16175808145035
36.77178041480948,-32.65703525985577,23.354850767067965
35.020821651618945,-27.70468841589836,24.45321810510191
34.30611382294946,-34.88740324296491,28.990000798499032
30.704970604149818,-37.70235259685305,26.281267007913794
32.161054742821676,-42.224008260390626,26.065082880345287
27.771755357403045,-40.65492632963149,25.58776572706834
24.71357179564612,-37.99850864970638,28.660575697585383
28.847040656842015,-32.845804425946,26.04131386993545
25.86208414926308,-34.112580996807246,27.236513037279735
22.765176037504844,-33.87695865362616,27.858234183443965
15.22479269823316,-32.08996041424394,24.99923145057283
13.547027416479178,-37.01925721665199,23.279545302918322
14.899327945662074,-36.352987116913035,21.20305648130061
7.775595687408602,-39.933280060069855,18.16041524273973
8.328604823954588,-39.46295420000954,16.174688983528192
9.277932166986133,-42.43367478089085,14.568506553006417
10.649714056039219,-45.24665274119284,15.151009725832798
1.8621128426123423,-45.74528681029042,15.028811985694233
-3.7888320511408304,-42.26701789871184,10.308760274983488
-2.9612687654007215,-39.856736743269614,5.73673193977681
-5.227604278134877,-36.71476284368538,5.693541915747796
-8.068027383291,-41.15904046872799,3.2275471764564827
-4.217415113473523,-37.75475796314942,2.764901944409914
-1.9014307055516029,-39.74558076904683,2.1930221149810127
-5.1700431945182235,-42.33761441092347,3.8270986627334187
-12.279179665141307,-41.5329795802331,5.6946381318688974
-13.063122509442856,-40.83762604489731,4.676562230567258
-13.189119325619105,-43.74445784709274,6.196531274661194
-7.543456496868921,-42.769187372839674,1.5996659849479156
-7.8398446886601025,-42.388912200875964,-1.8468761211185754
-9.688907584365051,-40.62162819328873,-1.9638930785990936
-7.170661301467819,-42.262516754587075,-1.9123182214729466
-7.480783957654452,-42.985438219718645,-4.767651232166607
-7.5392953923797625,-44.89847510521807,-3.0074714884517504
-7.133531327192412,-39.51205696137602,-2.1463461834365285
-4.561810265596573,-40.438639430478,-4.223706621941689
-4.063062617755911,-41.29092748099124,-4.273267951476988
-3.706715643261716,-45.59353820123267,-0.47451431708380865
-2.652003731383771,-42.06796641908836,-0.8349905783328777
-2.064208817887139,-41.061149695502905,-1.307138922527668
-1.4968141401244863,-39.96782283516029,-0.35267142906090565
-2.1606872948791547,-39.10437132276232,-1.9301422866090556
-7.787030910785746,-43.10179743453753,1.3632776296486082
-9.6438731298252,-42.020795247380065,0.161227784501292
-8.70441681282321,-38.51203698884572,-0.8924003483513497
-13.646236192184999,-38.76495973954032,-3.894831713628923
-17.018558253736312,-41.31232373247789,-4.837328872320375
-14.206285842816346,-42.44237937433149,-5.1482106988073255
-16.345729778794805,-42.912972636768856,-6.600313839560403
-20.1782083593642,-44.08204686019849,-9.580222913939403
-19.87132710643771,-47.88229534466021,-13.038804782346526
-23.623446805606505,-45.271634301589614,-9.44920118819666
-26.2860793799584,-44.91403040316923,-12.511550399340292
-27.883265887202334,-41.34330383296323,-12.441197317851895
-33.29599037234431,-38.925177492508496,-10.62712227464398
-39.145397084481985,-43.3003971111299,-13.66127924660393
-34.956969697044144,-43.21331271381784,-18.971791485822443
-40.9566319377229,-40.272215761422494,-23.52065859871607
-39.35034106030717,-41.30874365148762,-20.31342200431399
